자치구,행정동,당월_매출_금액,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,행정동_코드
광진구,자양4동,17139549690,11709613332,5429936358,2352850781,2287995578,2048545767,2307611776,2712609430,3283257911,2146678447,994344772,1488068085,2707821618,3025834146,5968050386,2955430683,122210556,2794140287,3118572798,2724590537,3467596892,3542234813,11050670
용산구,후암동,17034208519,12623882918,4410325601,2406830911,2508394531,2372512850,2557225821,2778918805,2799160832,1611164769,238234062,1529266808,4509952740,3250120451,6004281672,1502352786,75458454,1479062293,3133779416,2958799397,3631856712,3335791996,11030510
강서구,우장산동,17014058939,12475874516,4538184423,2256814081,2609482835,2382036153,2402345440,2825196007,2670255922,1867928501,374633040,1352018479,3442536422,4045415898,5865944948,1933510152,109619050,1094122242,2101398446,6320760296,4214616306,2114468018,11160740
용산구,원효로2동,16990904146,16730995480,259908666,2638139993,3193138466,3803096117,3672593495,3424027409,164728338,95180328,41339503,7106110222,5127516538,3961716618,582553790,171667475,10348035,527661405,2149574854,2277095990,561421895,329668538,11030570
관악구,미성동,16810421401,13155924654,3654496747,3034988406,2695618895,2287096328,2434752074,2703468951,2267995040,1386501707,340390068,1693622485,3671086805,4881844053,4934164391,1289313599,59275523,1043917887,1978441182,3120326359,4319427181,5299739715,11210830
관악구,중앙동,16663720957,12711274761,3952446196,2677134893,2609394102,2361556047,2295529996,2767659723,2547387183,1405059013,1089334443,1574176641,3046076277,3260402170,5256308531,2437422895,50747794,2499268722,3567878806,2630547677,3211699016,3833894518,11210610
강북구,우이동,16579834263,11211392456,5368441807,2205607413,2330938473,2198378481,2275373389,2201094700,2987392802,2381049005,293757598,1536444890,4462155946,4287408718,5078503933,921563178,49449140,881538752,1871224339,2952243917,4231895250,5692460949,11090740
양천구,신월6동,16464301874,13160187267,3304114607,2956117657,2807768383,2180490143,2297918291,2917892793,2474130831,829983776,56749370,2729892098,4678206992,4780563634,3848181436,370708344,37426964,570829134,2188217858,3500574984,3801751684,6118411770,11150620
노원구,공릉2동,16397715038,12677021430,3720693608,2650850311,2594964470,2295382075,2334485431,2801339143,2417430671,1303262937,721810529,1548112286,4264734696,3170067495,5004274127,1688715905,207629358,2481170814,2303563369,3685039506,3765055870,2836291162,11110560
성동구,마장동,16140057058,12159294918,3980762140,2245050685,2440416820,2285825391,2323672474,2864329548,2463690875,1517071265,514865077,1165600171,3195173314,2640960746,6252954732,2370503018,18929355,973353764,2637210560,2554387626,3005481094,3301486018,11040540
구로구,고척1동,15921485560,11527934500,4393551060,2281098129,2341251877,1950493158,2209415466,2745675870,2867057538,1526493522,479600168,2234162519,4200757562,3625151814,4120424062,1261389435,295242293,1962034192,2312685739,2828636841,3427656512,4508647993,11170610
동작구,흑석동,15876094100,12529866383,3346227717,2409703486,2729842464,2428253989,2325968934,2636097510,2174710281,1171517436,453224607,1458115528,4006441853,3195315458,5258836830,1504159824,259826681,3316087933,2202437974,2701122499,3390338958,2833069984,11200710
은평구,녹번동,15818122409,11513954754,4304167655,2130568331,2533509739,2057530138,2267541568,2524804978,2736664748,1567502907,746595539,794719206,3646069534,2086050397,6150514440,2394173293,51786186,1104644755,2348727588,3254690989,3542622242,2700456055,11120510
금천구,독산4동,15783548010,11074282486,4709265524,2384149825,2383584562,1945056522,1924842972,2436648605,2875071095,1834194429,1197735733,1143795862,2312375481,2853305296,5654481208,2621854430,81175924,1275586951,2577424288,2783673933,4827169956,3779326040,11180550
양천구,목4동,15677761992,11653207091,4024554901,2061514240,2438681815,2116235668,2324853213,2711922155,2465762466,1558792435,297283438,1308693240,3540468424,4711721407,4952270985,867324498,61109071,603487240,1920644471,4499985379,4557593401,3677717677,11150540
구로구,가리봉동,15663760551,11307932433,4355828118,2365581804,2392133168,2131524086,2330578735,2088114640,2336480283,2019347835,718609116,2136678880,2517347830,3251475864,5099605692,1940043169,33235773,1013362333,2749886745,3184277333,3450151821,3593404328,11170700
용산구,이태원2동,15554388957,10585308968,4969079989,1785096380,2108917989,2262570957,2021989288,2406734354,3077839358,1891240631,1452471951,670933231,2572971513,2565875727,5252125751,3040010784,89688806,2515402701,4639959853,2384546006,1707062437,1334399820,11030660
도봉구,창3동,15242246502,11480537956,3761708546,2765232304,2472265175,1881008358,1954768432,2407263687,2181329136,1580379410,316854920,1947020899,3475143469,3411932964,4858653214,1232641036,30493972,690012225,1600846796,2866999284,4203586240,5187950085,11100610
마포구,성산1동,15218385556,11222297920,3996087636,2166318286,2025598192,2019253096,2224453872,2786674474,2453901499,1542186137,580901191,1807192976,4120003208,2379282615,4712910066,1618095500,50440488,1360190126,2626131620,3513746004,2675737246,2146799805,11140720
관악구,신원동,15211032680,10978626468,4232406212,2263193338,1946069520,2217763952,2060284035,2491315623,2503273399,1729132813,834018085,1650914070,3340950385,3516337596,4666900461,1201912083,45977381,1249806455,2001883112,2007714525,3421125949,6065228564,11210650
성북구,정릉3동,15203141752,11349967699,3853174053,2300325706,2375334656,1897521346,2208818503,2567967488,2553300966,1299873087,427384327,1822820158,3681019676,3707033064,4317868119,1247016408,101147999,1419453843,1924529155,2614512424,3616697091,5069918453,11080640
노원구,월계1동,14840631868,10744840712,4095791156,2075619791,2305400880,2093712340,2078848910,2191258791,2594844072,1500947084,1043578999,1130884678,3245426043,2430337249,4574251376,2416153523,211342236,2147114178,2263928858,2738112788,3467314099,3052214651,11110510
동대문구,이문1동,14770310171,11228473940,3541836231,2245872640,2290823101,2030054446,2360273064,2301450689,1982157510,1559678721,686749407,1336403257,3640463838,2649379930,4816467988,1640845751,296688350,4841129253,2233917180,2308793779,3192277295,1372399284,11060890
양천구,목2동,14692216975,11086571099,3605645876,2232041949,2258227391,2028383557,2117208431,2450709771,2478052361,1127593515,406898411,1377932117,3042454386,2762174974,5400299992,1702457095,35212903,1300856065,3282857455,3344007766,2943300350,3040356168,11150520
성동구,사근동,14668696736,10594072556,4074624180,1827849487,2166915958,2040052249,2108267486,2450987376,2292140532,1782483648,1672057645,499284665,2320385316,1642169573,5216868875,3317930662,967616557,6528652803,2633376359,1202094426,1417316129,418529344,11040550
동작구,신대방1동,14618182515,10933841804,3684340711,2400293797,2353017742,1943337983,1913479863,2323712419,2245421737,1438918974,370335501,2005402553,3574956266,3241799051,3990773580,1434915564,86190282,1884583539,2444732031,2286573178,3510430139,4009415580,11200690
서초구,방배3동,14599553005,14358486347,241066658,3286523906,4121782642,1745962422,2561567170,2642650207,211260322,29806336,4275615,4283103086,7266587359,2285376810,683431891,76778244,8187017,109964835,2816542797,2539813343,6321034030,2564885127,11220640
마포구,성산2동,14352156100,10270234161,4081921939,2084669697,2053982433,1922409196,2031484319,2177688516,2257476055,1824445884,368413240,1247338959,3927170328,2813216573,4551976864,1444040136,81681251,1941724085,2952956798,3182987231,2841195742,2435481734,11140730
성북구,성북동,14267430889,10633679563,3633751326,2157310204,2304818137,2036178854,2025494690,2109877678,2187870496,1445880830,103485100,1336682066,4081045072,3185853396,4789460804,770904451,287769781,957646138,1585126638,2653985719,3711875517,3322193753,11080810
광진구,광장동,14262904183,10075848148,4187056035,1882347595,2274759865,1967938316,2031002873,1919799499,2164591490,2022464545,117329926,754379004,4460958397,3971094366,4252074060,707068430,104759121,916606458,1496697052,2610418889,4538315217,3071687864,11050630
강북구,송천동,14216409485,10808015369,3408394116,2135101522,2436716306,2046767791,1952534837,2236894913,2248571334,1159822782,195811628,1496208953,3635873050,3983270148,4031495926,873749780,38534493,742526856,1711334289,2382916630,3788796661,4521825118,11090720
도봉구,쌍문2동,13868446451,10717180728,3151265723,2120885344,2332342507,2073476078,1923562621,2266914178,2215388020,935877703,283955043,2303638262,3733053040,3088191289,3551709540,907899277,36081710,712298105,1499305525,2660008455,3862205456,4500651428,11100520
동대문구,휘경1동,13826271576,10004545607,3821725969,1818237378,2564848629,1831467255,1792985366,1997006979,2322962840,1498763129,732888032,1614294827,2662209731,2205875658,4661866807,1949136521,155603052,3346858014,2509182797,1956851776,2667029784,1690069746,11060720
금천구,독산2동,13732213974,10066923689,3665290285,1896954824,2166595250,2021106614,1694095989,2288171012,2383029783,1282260502,345082684,1513856634,3261663997,3265231463,4295534834,1050844362,28580546,623232109,1592916964,2266830806,4024675545,4824504109,11180530
영등포구,양평1동,13719911921,10997964266,2721947655,2312876045,2334363441,2126499805,2068176041,2156048934,1732203837,989743818,253123480,1966789335,3965304439,2790119300,3674665830,1069909537,22434338,1140251566,2689045626,3454338377,2717022982,2201035090,11190610
중랑구,묵2동,13585156555,10231890337,3353266218,1966387008,2129618444,1950491964,1996308803,2189084118,2011673963,1341592255,476712171,1073650635,2846823909,2972729274,4911004131,1304236435,65280958,1029406183,2180288331,2582037399,3228536227,3870362096,11070650
성북구,길음2동,13333901446,9983349917,3350551529,1988891813,2342576563,1691019373,1780690155,2180172013,2358986942,991564587,206823176,1818828745,3265113642,3889783742,3459447606,693904535,120275801,771652107,1937269935,4841719920,2600627217,2773780428,11080680
구로구,개봉1동,13332101169,9808921411,3523179758,1816419356,2061681765,1966585591,1848291620,2115943079,2252883059,1270296699,220907343,955370565,2737489561,3263639332,5079453730,1075240638,61780837,844522830,2062808582,2314784323,3377720364,4329551001,11170720
관악구,보라매동,13176982809,10233057361,2943925448,2245461104,2397797178,1854804285,1695123405,2039871389,1903432492,1040492956,437153691,1332129271,2911908290,2837611439,4156399008,1501781110,56864062,1330899482,2600954636,2501335154,3041906378,3117201866,11210520
관악구,남현동,12903445199,10020752167,2882693032,2101097326,2104116848,1784139334,1720983366,2310415293,2053218184,829474848,289820949,1491351628,3512516826,2952440200,3892050074,765265522,29898382,1229936339,2515506244,2424605871,2461077230,3707784894,11210630
강북구,삼양동,12888732234,9987510312,2901221922,2006921503,2172765008,1719327534,1675118182,2413378085,2060665509,840556413,407465856,1934421006,3307565744,3368362638,2979468746,891448244,44854106,680574282,1547790794,2516215732,3190981770,4658387516,11090690
도봉구,창2동,12846822974,9396305538,3450517436,1922038675,2051319187,1637327266,1747520878,2038099532,2100861056,1349656380,195762576,1751253734,3263465757,3501969988,3590552937,543817982,33078060,498582740,1245752755,2676463777,3705577500,4455612116,11100600
성북구,월곡1동,12752011868,9656816818,3095195050,2003704676,2013333094,1783964207,1785132627,2070682214,2118428529,976766521,213186477,2322855907,3219636084,3597541099,2626012078,772780223,31497941,590550009,1609077485,3932837078,2694939939,3439083933,11080710
광진구,자양2동,12735662133,9249976034,3485686099,1915791803,2010247203,1655154926,1733756041,1935026061,2044322437,1441363662,515357378,1041615407,2573130839,2266507760,4579456921,1759593828,54940884,952605211,2359783564,3111303600,2892494090,2485464925,11050650
마포구,대흥동,12600742754,9600313361,3000429393,1930217444,2064140036,1795113246,1829332505,1981510130,1712528314,1287901079,282081840,880695211,3304845617,2433879513,4306509421,1392731152,70452005,1301532534,2150597004,3984534352,2639839387,1475730036,11140600
서대문구,남가좌1동,12573303998,9846635377,2726668621,1891570721,2284655358,1744314858,1709599833,2216494607,2175534263,551134358,178152666,2452082538,3163070704,4128900531,2368943021,282154538,3277938,209545525,770590387,1567196603,2716447475,7172013601,11130690
서대문구,홍은2동,12527199182,9272151145,3255048037,1832874804,1979386191,1784070255,1779199174,1896620721,2070059465,1184988572,663406344,983855911,2563658744,2359554182,4291043294,1665680707,250601416,2421812395,2072189354,2858905421,2824800929,1883505615,11130680
중랑구,묵1동,12364996941,9297518527,3067478414,1981667982,1924626973,1761785659,1703192702,1926245211,1873779206,1193699208,120312497,1582892019,2775141794,2702224796,4169884342,1014541493,34882039,694841472,1705277542,2664149483,2955935886,3659298649,11070640
구로구,개봉2동,12338475208,9233000496,3105474712,2013588746,1956713753,1683675027,1656122551,1922900419,2034734770,1070739942,168901893,1353697345,2774158757,3100127621,4040252514,901337078,28877655,626111449,1770771688,3000196610,2981469799,3601993689,11170640
양천구,신월4동,12222779283,9090586069,3132193214,1768936108,1904918281,1580962214,1834553915,2001215551,1767789090,1364404124,714030693,1131577406,2694746340,2384872000,3739437615,1558115229,62671940,776711795,1713341208,3152735456,3101631992,3152898011,11150600
중랑구,중화1동,11977438668,8513198046,3464240622,1857537884,1636883555,1579503026,1587614652,1851658929,1779910988,1684329634,317026307,2517468100,2971752010,3719131877,1961917671,490142703,35295688,421419758,1211396850,1835400543,2765875689,5507758968,11070610
구로구,오류2동,11924570297,8874557775,3050012522,1756152900,1960323753,1633497975,1474820920,2049762227,2028383530,1021628992,121030935,1366935773,2887977986,2857996486,3661631841,1028997276,26004047,720309498,1692745744,2467191941,2842487814,3676354620,11170730
강북구,번1동,11863886866,9825037959,2038848907,1970953988,2364821232,2104634347,1854328319,1530300073,1325038924,713809983,342934363,1274545713,2999327174,2434164037,3660187456,1152728123,18941995,1207555628,1561538429,2404214494,2145743877,2203286768,11090600
마포구,염리동,11831930869,9028746590,2803184279,2030617040,1847592528,1671521531,1635682471,1843333020,1808033956,995150323,403692340,1105808779,2663212768,2666902356,3700378214,1291936412,188819036,1442278545,1471925879,2959868755,2642868746,2141860548,11140610
강동구,둔촌2동,11753958684,8924240050,2829718634,1772817438,1832372137,1770778474,1724992982,1823279019,1688589673,1141128961,303759105,1284263964,3388268561,2598863618,3280565020,898238416,17687086,597530447,1655502270,2249445746,2653892659,3725449911,11250710
송파구,장지동,11616120460,9139337649,2476782811,1802224820,1995106343,1519460216,1650612985,2171933285,1670495942,806286869,187271517,1553492311,3067837361,2708836707,3328334827,770347737,44157032,630233637,1976482473,3007719652,2669269615,2639319572,11240810
강북구,수유2동,11606332329,8510937827,3095394502,1458293196,1965328146,1520868019,1764843753,1801604713,1752399620,1342994882,468928498,1619054231,2397387104,2065698270,3746405300,1308858926,34689618,625262895,1575062742,2053830367,3086717392,3198387001,11090640
서대문구,충현동,11580126589,10576492119,1003634470,2060486669,2167275499,2005341763,2203744423,2139643765,681760557,321873913,198613319,830734236,5019927893,945464235,3477710105,1107676801,32014990,946906533,2160416063,2189971652,2012349161,972309965,11130730
관악구,행운동,11497813512,8568795826,2929017686,1743935542,1883900407,1417095057,1580069025,1943795795,1951507966,977509720,179840101,1323233851,3084439541,3185206998,3131702201,593390820,36655677,824363049,1415767668,1776202958,2375683109,4545735943,11210570
서대문구,천연동,11343464950,8595956085,2747508865,1651489031,1807410300,1659596668,1417778099,2059681987,1864348440,883160425,34004403,1961094524,3345217827,3405283380,2326544308,271320508,14103585,351000386,988811049,1662368817,2935482232,4705303161,11130520
은평구,구산동,11305056969,8564161113,2740895856,1513730602,1981495074,1585959551,1622222182,1860753704,1721562984,1019332872,615593635,1134066585,2279044170,2646006660,3211619474,1418726445,106038583,1052235685,1633234283,2786339843,2575246408,2352094526,11120570
금천구,시흥4동,11294804984,8661229727,2633575257,1927592486,1742478676,1543402112,1617449946,1830306507,1714152473,919422784,347768987,1389121110,2515541387,2760654174,3397496289,884223037,28225296,676309654,1534266020,1899605201,3265059165,3638945210,11180600
광진구,중곡3동,11192869355,8635393960,2557475395,1540990684,1652935089,1841776113,1897589056,1702103018,1665445238,892030157,462292327,1554511882,3197091998,2298337116,2849895951,830740081,46514008,914317745,1979479468,1983229138,2924323801,2824882623,11050570
중구,약수동,11120627689,8717552930,2403074759,1780166333,1752155851,1663375119,1636530848,1885324779,1616227984,786846775,109473285,1456488216,3200808250,2679821564,3108389816,565646558,12297390,624330205,1558381845,1769290934,2519565059,4085323059,11020710
도봉구,창4동,11017984617,7980128489,3037856128,1420773964,1853226925,1468236366,1436688997,1801202237,1731744054,1306112074,851594527,582947118,1736820864,1861351914,3859300132,2125970062,45094065,1076910943,1703539416,1951952653,2685169837,2953068095,11100620
은평구,응암2동,10900892319,8258228114,2642664205,1717144574,1737128380,1566244012,1447242764,1790468384,1501878349,1140785856,225074888,1469484156,2327352212,2786801990,3307680076,784498997,7304229,230435691,1147533280,2766708233,2455603092,3150068963,11120600
은평구,역촌동,10849545495,8130362021,2719183474,1684873390,1660516499,1473871784,1529504837,1781595511,1681871876,1037311598,552968318,1138671785,2072698499,2124161192,3438717416,1522328285,61839726,970412562,1772140344,2614085315,2663424452,2362649982,11120740
강서구,방화2동,10696777172,8319565825,2377211347,1451475301,1930162760,1550599899,1603699712,1783628153,1517916246,859295101,313339870,1153383429,2904478666,2528065623,2707865160,1089644424,33587840,720219784,1657073931,1902470773,1845728596,2470660269,11160710
강남구,개포4동,10688054516,8808117330,1879937186,1781950694,1500792936,2148530180,1696448327,1680395193,1187336927,692600259,261459397,904773288,2585393086,2620791728,3214401101,1101235916,29210233,306508514,2198707533,2642550997,2235713153,1725341849,11230710
서대문구,홍은1동,10453887895,8738613614,1715274281,1724640148,1769976977,1411475672,2308898173,1523622644,1035463756,679810525,113959174,2163844144,3773369666,2271738543,1986659285,144317083,7046942,172083868,613406539,2413721740,2281962808,3664141018,11130660
광진구,중곡4동,10445027489,7292729071,3152298418,1427652507,1525101035,1485926342,1395722910,1458326277,1825601079,1326697339,192243352,675963398,2554235951,2518053100,3587841902,916689786,17857797,569994792,1564710237,1798879381,2760324639,3296532499,11050580
노원구,상계6?7동,10389129295,8741590527,1647538768,1925640594,2283286864,1481517265,1529667323,1521478481,1098644278,548894490,73216212,1720938089,3117600582,2698300146,2227644746,551429520,98358905,814679043,1600288253,2307809237,2442702738,3051755442,11110770
성동구,금호2?3가동,10377563246,7629758251,2747804995,1674023055,1610100417,1289659307,1435255955,1620719517,1728178882,1019626113,252309966,672067086,2577144981,2406757351,3575100388,894183474,36041557,485973702,1491637790,1928747081,2256072366,3437168128,11040720
용산구,이촌1동,10349303757,7819220760,2530082997,1584430469,1621795473,1429400796,1330341688,1853252334,1660217074,869865923,447659151,801233968,2082019252,2169521501,3447049219,1401820666,39099152,351957632,1185299644,2482478808,2347052940,2679140187,11030630
양천구,신월7동,10330176163,7667531766,2662644397,1481805563,1739701669,1319409768,1511442959,1615171807,1727449823,935194574,393812744,1253924055,2475847047,2536765688,2861764043,808062586,25823333,568648959,1613902639,2025157657,2431439871,3510658973,11150630
양천구,신월5동,10169162603,8148923380,2020239223,1760608804,1793606355,1221172817,1649091352,1724444052,1276051525,744187698,285416409,1572987845,2685160707,2693006835,2243576046,689014761,21625090,377581377,991931591,1262878808,2098940941,3097454816,11150610
성북구,장위2동,10142943013,7730924202,2412018811,1640234854,1691477362,1297667606,1680045251,1421499129,1519360545,892658266,85309593,783941491,2616918570,2626970446,3526166260,503636653,13237397,395674480,882415943,1462313954,2478487197,3463209405,11080770
서대문구,북아현동,9903170835,6651838233,3251332602,1472830334,1361542404,1191282291,1189073416,1437109788,1868507450,1382825152,36764069,899767025,2277337168,2771687048,3282137133,635478392,25997854,488867716,1345267754,1669553964,2454372460,3402321175,11130740
강남구,세곡동,9885200815,7360617615,2524583200,1318458622,1568433613,1310811813,1408240451,1754673116,1446888459,1077694741,259953902,972422157,2774436971,1928287633,2869026721,1081073431,18428950,741857693,2094802391,2308079663,1703724912,1547278865,11230760
강서구,화곡2동,9793354348,8205220553,1588133795,1379018813,1748051881,1689681326,1913137471,1475331062,1100854542,487279253,177723173,1467676203,2304376582,2992016386,2217535584,634026420,15550256,489407432,1217152225,2312659910,1783772633,2151633494,11160570
동대문구,휘경2동,9791353719,6996447014,2794906705,1469960627,1717275922,1262674861,1614907240,931628364,511142481,2283764224,207810239,2141257323,3135097721,2388556522,1347274358,571357556,45688013,1015199773,993131758,1461952164,2134380048,4038877809,11060730
용산구,효창동,9739043257,8241302165,1497741092,1654232111,1743074233,1561314949,1486851256,1795829616,913536010,584205082,27174097,1349006826,2517402470,3490183368,2032141026,323135470,24045891,458445701,1406480163,2301662031,2463659767,2222750702,11030580
중랑구,신내2동,9693467623,7104673989,2588793634,1310772971,1954815005,898374713,1399496244,1541215056,1489621895,1099171739,23200034,1201860536,2129327990,2517675843,2893309825,928093395,28548930,182846103,1296646829,4189609407,3083131490,787929226,11070700
용산구,용산2가동,9398377259,5605941114,3792436145,844621365,1323161694,1044376765,1044507681,1349273609,2070431481,1722004664,464809471,738570854,1142885037,1613968076,3688786287,1749357534,97852227,2793705788,2607412181,1129155246,964383220,1495400979,11030520
중랑구,면목5동,9295362382,7228306442,2067055940,1365020331,1556496506,1330427150,1390521478,1585840977,1286732596,780323344,178810961,799384404,2094082941,2180282974,3186964832,855836270,23487771,530442395,1706746210,1674092439,2428978726,2432721326,11070550
양천구,신월3동,8918251779,7015815385,1902436394,1427259622,1611850413,1193291379,1623177310,1160236661,1186760871,715675523,446027635,1146564004,1832410207,2736217037,2047999980,709032916,30855312,384934870,1265135721,2003900118,2478387712,2349319753,11150590
영등포구,도림동,8746187630,6913434057,1832753573,1223242072,2288456992,1109827555,1004987465,1286919973,1175570727,657182846,160757835,878837321,2205267395,2446834708,2332708659,721781712,16350784,535752020,1339509313,1855272181,1869271666,2859563579,11190750
관악구,서림동,8607505981,6294682629,2312823352,1268198647,1317367578,1176629057,1218346517,1314140830,1349081281,963742071,644142120,923805743,1646948849,1407483265,2848752933,1136373071,28815254,1201486844,1808655488,1851486246,1790025914,1634251397,11210660
성북구,정릉1동,8494594855,6711938228,1782656627,1269695870,1499597076,1279206455,1248593386,1414845441,1265769287,516887340,184465612,1385370683,1939828205,1962097455,2538021261,484811639,21591106,328019894,999007528,2587005039,1835571534,2071026860,11080620
종로구,창신2동,8445170108,6047809267,2397360841,898727132,1341345355,1190324546,1321702461,1295709773,1379297690,1018063151,363026510,687019943,1381434047,1429886545,3368968312,1214834751,41338582,806482741,1228490536,1620694390,2087501148,2084775830,11010680
송파구,풍납1동,8292179376,6302291457,1989887919,1352739798,1370780939,1013123553,1182394616,1383252551,1264050409,725837510,148742070,1027752810,2096407320,2191225950,2308231714,519819512,14124637,278892279,652941282,1185862272,2082336409,3811195529,11240510
광진구,능동,8191461284,6305738600,1885722684,1354433761,1275423947,948375834,907608156,1819896902,1312787174,572935510,38903083,151408224,1335649279,1552944825,4062653939,1049901934,6777047,381529646,1170039210,1283553512,4437843193,615866469,11050590
구로구,수궁동,7927780243,6071701160,1856079083,1203058226,1363478645,1111413804,1101524337,1292226148,1194868123,661210960,175715383,796370987,1676449556,1627015638,2759167787,893060892,48430505,536891812,1031859283,1609097196,1961068337,1964302894,11170690
금천구,시흥3동,7837706659,6069162823,1768543836,1307368351,1342374454,1043123546,1081305869,1294990603,1163240827,605303009,151275618,815680508,1772515153,1854427372,2649943146,593864862,27197163,306995452,850598192,1255587779,2089355361,2691101051,11180590
강서구,화곡3동,7833714447,5893905311,1939809136,1314735037,1141234767,1084316240,1109282433,1244336834,1272338753,667470383,238790474,791169450,1741020695,1676570768,2519263777,866899283,27833784,593594063,1272967221,1628979785,1807594377,2025038693,11160580
동작구,상도4동,7809492568,5746219537,2063273031,1041269389,1356138215,1057397420,1063676765,1227737748,1226799672,836473359,119606056,648024728,1660523298,1636644089,3018963248,725731149,26278558,451757569,1262857647,2122001659,1728595337,1885381540,11200560
송파구,잠실4동,7809428397,6543517496,1265910901,1539870788,1412641375,838462963,1207861338,1544681032,982253424,283657477,79009153,1159897907,2257615458,2304690508,1740848298,267367073,37740317,366280805,1122723691,2396631616,1677404795,2182406303,11240750
은평구,증산동,7770208756,6498156145,1272052611,1393384376,1368258090,1087761774,1478745632,1170006273,801306718,470745893,80330385,1381213255,1851674232,1933518718,2113395893,410076273,16860650,320142962,859281167,1640304164,1899861712,2417349235,11120670
양천구,신월2동,7383696625,5660613682,1723082943,1163550607,1198436857,875068645,1108949199,1314608374,1236488977,486593966,23377220,1193806269,1863412565,2192377805,1854757777,255964989,8128365,192727351,900614102,1836218602,1691542537,2680513584,11150580
송파구,거여1동,7318342659,5829405825,1488936834,895643885,715223369,1113505802,765387201,2339645568,818047174,670889660,200649158,1118905002,1159358010,1103570412,3184099047,551761030,18855936,340890961,1497238163,2033226465,1551757274,1565965029,11240530
마포구,신수동,7300306383,5604379868,1695926515,1122057419,1122541151,1012561860,1145978712,1201240726,1051327270,644599245,232989254,1050146063,2263003255,1476263186,1727675696,550228929,88131528,1028420326,1252186440,1552102879,1579445898,1294467996,11140630
중랑구,상봉1동,7288544698,5594123427,1694421271,1270492406,1247745709,987178121,946032310,1142674881,1153590034,540831237,145851869,1158198808,1996595866,1647053269,1781264876,559580010,26391332,327075894,787245031,1451107957,1644247703,2185277323,11070590
강북구,인수동,7084526468,5113502490,1971023978,930627477,1217102802,953127179,890329132,1122315900,1123263224,847760754,107225776,626067847,2066763224,1725121819,2111845194,447502608,10740720,280465272,822191692,1469193131,1709466331,1905175893,11090750
은평구,신사1동,6653137258,4933336829,1719800429,894556550,963752980,977596212,911562501,1185868586,1021672316,698128113,231305422,449890955,1276951009,1679181616,2250220009,765588247,25267183,511853850,1063819349,1670256759,1386594681,1515330539,11120650
종로구,숭인2동,6537669128,3929099445,2608569683,754708424,810087601,832264887,721596482,810442051,1173823036,1434746647,293288396,516492484,1718430615,1850825076,1624726096,533906461,52117975,559604352,951032775,813812261,1080796710,2380888067,11010710
강동구,강일동,6488387119,5237172433,1251214686,1202696313,1163809163,848871233,891531771,1130263953,884708936,366505750,29577051,834071771,1453663899,1721873231,2021365415,427835752,18253451,285513535,904031881,2823758831,1289567351,937357696,11250750
강동구,고덕1동,6485902469,5172052211,1313850258,1020150751,1127403206,1009944696,888948053,1125605505,841191522,472658736,225302668,453589957,1199853162,1391250770,2273932608,941973304,29603027,288641675,1098422959,2421563722,1260582115,1058311224,11250550
영등포구,신길5동,6403230280,5019879529,1383350751,607358109,879570606,735811651,2067457656,729681507,1059116690,324234061,82855121,639302911,1310498172,2700056096,1311812788,358705192,12885366,218960299,926577352,1742571237,1099844664,969166391,11190670
성북구,정릉2동,6209071716,4757109294,1451962422,930418253,1315335502,831990588,867275425,812089526,977230955,474731467,119487997,608870955,1651996178,1463212018,1919944308,445560260,27064848,383352080,717458886,1308992218,1412432309,1937905700,11080630
은평구,진관동,5989302954,4588144557,1401158397,1071966044,1026141745,786809237,776674991,926552540,878837238,522321159,78480639,434812077,1040305222,1317647743,2405544166,712513107,40909335,467579593,938780919,2632066658,1183292069,512718528,11120710
중구,청구동,5876725017,4836017785,1040707232,932210028,979157950,782798466,869371009,1272480332,702769075,337938157,143919366,563402580,1535203931,1643565380,1526010059,464623701,5799964,265741434,1146934040,1598421966,601534838,1926076909,11020720
종로구,이화동,5841294048,4554174348,1287119700,997271667,944260553,846729469,858177265,907735394,734216294,552903406,271061465,764149459,1551580697,1182407741,1430330143,641764543,71591641,829831612,1396437275,1258882875,932344549,736268041,11010640
영등포구,신길3동,5781242329,3991331274,1789911055,858349171,967542352,647901513,686652156,830886082,1076346099,713564956,182910310,950507131,1235347434,1446937213,1536335576,429204665,25256978,289070955,758592405,1241959991,1501931234,1818449867,11190650
강북구,삼각산동,5779079560,4351082800,1427996760,904205017,946439671,693958602,802314680,1004164830,963668160,464328600,58340714,744904845,1558638935,1458780245,1707710231,250704590,22516973,182587288,696054657,1097108500,1407892452,2067001427,11090730
종로구,무악동,5756658624,5330272629,426385995,1120965050,1194213052,847108329,1003160704,1164825494,308547285,117838710,2807033,1406549973,1843037202,1615491610,823456247,65316559,3800936,138982920,384857251,769781804,1423802700,2977194874,11010570
성동구,왕십리2동,5734178982,4332718734,1401460248,881689740,807971479,836528239,788995044,1017534232,828213771,573246477,66645511,524279981,1389176860,1279870133,1989324944,484881553,18110029,402525084,715318007,844050127,1592000602,1616933490,11040520
