자치구,행정동,당월_매출_금액,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,행정동_코드
중구,다산동,906655627.8965516,708693449.2586207,197962178.63793105,140836812.36206895,148653112.75862068,124873361.79310344,135797892.08620688,158532270.25862068,131938816.48275864,66023362.155172415,22166216.431034483,85962140.46551724,227548305.22413796,236060766.79310343,269016250.82758623,65901948.155172415,2578938.1379310344,98494502.20689656,200355541.3103448,151700730.70689654,194047394.2068965,205476671.44827583,11020700
동대문구,용신동,890864661.6806723,685914675.6134454,204949986.0672269,136070434.45378152,157025195.30252102,114824430.63025212,123017407.89915968,154977207.3277311,134314613.99159664,70635372.07563025,57541235.0420168,235172405.92436972,231280607.9327731,176574931.42857143,148385652.9327731,41909828.42016807,1146295.386554622,40803637.87394958,106870834.9159664,142788699.1932773,192451847.21848735,370111631.4369748,11060810
노원구,중계본동,885559074.9787234,663657655.6382979,221901419.34042552,135620499.23404256,154542397.4680851,114795940.27659574,116551291.5106383,142147527.14893618,142559737.44680852,79341681.89361702,11402472.574468086,101317617.46808513,177089798.5319149,232108526.57446808,294555304.17021275,69085355.65957446,10827120.851063829,30479981.59574468,61588739.34042553,439092002.6595745,264392708.0212766,67945270.68085106,11110600
송파구,마천1동,882362612.7560976,782244095.3414634,100118517.41463415,167851292.02439025,148261657.7317073,137945457.2195122,167450764.58536586,160734923.7804878,68542933.75609756,31575583.658536587,5955562.365853659,73366070.2195122,305350605.902439,269760491.14634144,203423041.90243903,24506841.219512194,1118526.8048780488,20841885.12195122,46868710.63414634,173748743.24390244,314124473.80487806,309294410.63414633,11240550
서대문구,홍제3동,878708294.9074074,681952819.7592592,196755475.14814812,133673695.16666669,140225515.3148148,122426030.31481482,137603466.46296296,148024112.5,136422074.37037036,60333400.777777776,12030832.296296297,180732907.5,220561171.6111111,276381520.1111111,161094521.62962964,27907341.759259257,954568.2777777778,18695220.722222224,65612530.64814815,110555024.66666669,213327065.9814815,405443084.2592593,11130640
성북구,동선동,873775416.1111112,624460149.9305556,249315266.18055555,121985138.5,134078289.375,120597478.5,110641671.31944443,137157572.2361111,151173950.05555555,98141316.125,55487678.41666666,48037354.93055555,167697873.5277778,171770646.18055555,309817162.6111111,120964700.44444443,22042508.541666668,213009065.68055555,170402900.69444445,170151931.44444445,176321855.375,99489872.83333331,11080830
강서구,등촌1동,872003329.5625,771423952.625,100579376.9375,148847201.0,165140011.0,135279222.53125,146341244.65625,175816273.4375,75829890.75,24749486.1875,6303822.8125,152181532.59375,223651410.125,281502138.21875,165341737.125,43022688.6875,445920.46875,38398774.90625,102202723.0,242321070.90625,168840522.5,141139729.90625,11160520
강동구,암사2동,867352554.8285714,649667826.6,217684728.2285714,140291961.34285715,139229242.74285713,109146712.0,120827894.88571428,140172015.62857142,140426983.1142857,77257745.11428571,18652196.42857143,101965253.97142856,218774873.7142857,173895328.37142858,277067364.82857144,76997537.51428571,3848016.057142857,63577346.97142857,157422991.5142857,183951272.85714287,183014627.2857143,246029577.8,11250580
서초구,양재1동,858257531.8666667,708294495.9666667,149963035.9,154582948.8777778,143569022.04444444,154686304.16666666,132085583.02222222,123370637.85555556,84710861.25555556,65252174.64444444,12478872.533333331,55375926.06666667,312371595.73333335,244181339.14444444,174212426.31111112,59637372.07777778,661151.5333333333,41595860.25555556,229860796.7333333,164024132.1,146674038.57777777,129596916.28888889,11220660
광진구,군자동,850225213.3039216,650448816.9215686,199776396.38235292,129480674.16666669,130750888.88235296,126003677.65686277,115114422.06862745,149099154.1470588,122462923.627451,77313472.75490196,45938674.78431372,72204703.8235294,189569036.97058824,170959282.56862745,251632292.21568623,119921222.94117647,4272495.490196078,135274210.17647058,170384081.4019608,132537601.79411764,193266758.70588237,154385383.07843137,11050540
마포구,용강동,846161119.6551725,703106724.0172414,143054395.63793105,150010952.62068966,139572929.05172414,132394089.96551724,129419863.72413792,151708888.6551724,93617107.56896552,49437288.06896552,13500265.310344828,78081183.68965517,212451967.25862068,190127534.86206892,265505690.8275862,86494477.70689656,733513.2586206896,36324658.1724138,121728474.63793103,180974519.46551725,136231721.86206895,153388977.37931034,11140590
노원구,중계4동,845927016.5,608055847.7380953,237871168.7619048,117805563.83333331,129635405.52380952,103560070.76190476,117335323.54761904,139719484.07142857,151054021.9047619,86817146.85714285,19902293.214285716,103005348.6190476,195344463.64285716,202825534.2380952,245765713.92857143,79083662.85714285,3447917.333333333,40854415.0952381,114794546.71428572,202404427.7619048,257598891.6190476,207190596.6190476,11110640
강북구,수유1동,813322522.7719299,589490207.4385965,223832315.3333333,108521639.21052632,112874644.05263156,108001511.0,123284024.0,136808389.17543858,140132101.78947368,83700213.54385965,6303302.98245614,115115449.01754384,241710295.78947368,279372688.3333333,155208419.6491228,15612367.0,694721.8771929825,21587239.38596491,63070736.66666666,111479282.98245616,232085448.6842105,360379657.9649123,11090630
용산구,용문동,803856315.2115384,643910952.5769231,159945362.6346154,92716797.1346154,177641382.82692307,127269881.01923075,135394742.6153846,110888148.98076925,116705350.07692309,43240012.557692304,17508095.057692308,102707030.76923075,238998628.92307693,228462366.8846154,167668898.03846154,48511295.538461536,1498595.9423076925,34115926.82692308,76671795.11538461,105005862.76923075,148122987.3653846,238939083.94230768,11030590
노원구,상계9동,803370974.5454545,634077484.7272727,169293489.8181818,141463753.63636363,137274860.42424244,114093296.03030305,106808581.63636364,134436993.0,115232433.15151516,54061056.66666666,4346744.787878788,116460592.8181818,197130660.3636364,221698341.5151515,230469296.63636363,33265338.424242426,4782915.545454546,45105904.15151515,109390356.42424242,194174098.54545453,192784096.9090909,249583550.2121212,11110730
송파구,거여2동,801902853.34375,635485110.65625,166417742.6875,133338702.15625,138300099.0625,106259228.1875,114839924.75,142747156.5,121998231.46875,44419511.21875,16784141.125,102932075.90625,207938050.375,190773751.34375,236092561.625,47382272.96875,3186868.25,46793050.0,111200246.375,210207183.6875,214824580.6875,195075650.09375,11240540
강동구,명일1동,800290052.2153846,605646112.5692308,194643939.64615384,126543675.0153846,126465618.8,106330095.70769233,106297146.16923076,140009576.87692308,125026223.75384615,69617715.8923077,12737677.8,106264294.09230769,195140614.58461535,205662422.2307692,228142407.87692308,52342635.63076923,3119985.2615384613,37554532.21538462,111778301.84615384,208135339.8,193587842.4615385,227367023.5076923,11250530
서초구,방배4동,798869671.4067796,652474120.4576272,146395550.94915253,122335548.27118644,151113298.40677965,123519631.5762712,127290910.5762712,128214731.62711865,99008839.23728812,47386711.7118644,11165781.661016949,117881767.40677966,219357185.1525424,197489796.62711865,202559028.83050847,50416111.72881356,2274828.779661017,46463712.45762712,113923497.89830507,168837007.8644068,170332777.6101695,198178903.79661015,11220650
은평구,불광1동,784045496.2133334,605875634.28,178169861.93333334,132879086.34666666,137805112.88,98872695.05333333,109286903.97333331,127031836.02666669,127686199.36,50483662.57333333,19138991.44,93179617.4,201096391.7733333,209626964.54666665,213386749.0,47616782.053333335,2911459.306666666,76974530.25333333,126903516.66666669,129721117.48,177870296.36,244640103.26666668,11120520
양천구,신정4동,776494435.5213675,578807450.2820513,197686985.23931625,119391428.56410256,125701386.09401707,104299406.15384616,103096297.25641026,126318932.21367522,128435793.25641026,69251191.98290598,27230285.17094017,81830801.46153846,178611106.01709402,179998169.67521366,231481277.53846157,77342795.65811966,4307452.179487179,61544586.47863248,122395921.3076923,195223766.52136752,185076870.0940171,185491961.8547009,11150720
용산구,한남동,776258871.2125,563844818.275,212414052.9375,103293141.4375,118845798.0125,100076218.475,118200005.2375,123429655.1125,131640266.725,80773786.2125,51317442.3875,41786211.0,143847856.325,148932548.4875,248730641.85,141644171.1625,3362571.7,134804212.075,191848725.475,111939300.85,102054331.4125,82123066.1125,11030740
송파구,방이1동,775600349.6617647,596975146.7205882,178625202.94117647,118019122.27941176,120084639.30882353,107544694.36764704,111724883.85294116,139601806.9117647,114971008.33823527,63654194.60294118,19866939.75,93693222.9264706,165635953.63235295,192826741.77941176,232289668.95588237,71287822.61764705,2821585.0,33452735.42647059,122603242.45588236,270176173.8235294,170943473.75,116316159.33823527,11240570
종로구,교남동,770571973.4705882,668678664.0882353,101893309.38235296,133070265.97058824,145133116.29411766,124858706.52941176,132935846.70588236,132680728.58823527,68445513.61764705,33447795.76470588,15210638.823529411,78981145.97058824,210361120.52941176,125677163.52941176,239403081.7647059,100938822.85294116,2680260.4411764704,60382580.058823526,137674643.20588234,148860787.52941176,150407699.6470588,145262113.29411766,11010580
관악구,낙성대동,763892986.36,565459374.4,198433611.96,85865025.6,164680216.12,107074281.92,95547618.08,112292232.68,112511959.4,85921652.56,50317365.36,18570606.0,141154426.8,140600796.56,281086659.4,132163132.24,8713845.6,194036429.6,159480045.24,81580893.8,87298183.08,51727308.4,11210580
구로구,구로5동,760860561.0636364,576695707.290909,184164853.77272728,111118383.73636363,105201382.24545456,108528427.24545456,118064593.86363636,133782920.2,120705467.92727272,63459385.845454544,23790933.5,65115083.6,195587656.8,166193141.3,229247954.54545453,80925791.31818181,1998635.7181818185,90675763.35454546,167532959.87272727,141151183.97272727,160451502.62727273,124503296.5909091,11170560
용산구,남영동,759516075.5921053,599960086.1447369,159555989.4473684,117258835.68421052,123075574.05263156,109917168.4736842,117424894.46052632,132283613.4736842,103960273.2763158,55595716.17105264,33560694.5,35842531.5131579,177406004.25,86391274.38157895,275894774.1315789,150420796.81578946,4463106.868421053,122433885.85526316,173944060.52631578,111259411.17105263,111591876.10526316,72180487.36842105,11030530
마포구,아현동,757441389.9642857,619271238.7857143,138170151.17857143,152406513.64285713,124931005.89285716,99731019.07142857,107855890.82142857,134346809.35714287,123332951.53571428,14837199.642857144,1539265.7142857143,123566712.78571428,248233835.57142857,227620492.5357143,141242444.4642857,15238638.892857144,4312321.678571428,48955802.71428572,130889925.78571428,161757787.42857143,188318676.0,204681804.85714287,11140780
중구,신당5동,756362051.6,551247309.2666667,205114742.3333333,108759087.63333334,113937144.36666666,98030043.26666668,100340100.26666668,130180933.73333332,131233823.06666666,73880919.26666667,40345971.266666666,80801920.26666667,146330369.3,152444565.0,242258879.8333333,94180345.93333334,1527784.0,67796317.7,126068205.06666666,122887823.73333332,177617131.33333334,233429764.5,11020650
강북구,송중동,750622744.915493,518629983.26760566,231992761.6478873,93654216.1971831,108977653.56338029,90979431.1971831,96969693.67605634,128048988.63380282,148541521.90140846,83451239.74647887,45429117.70422536,58546661.887323946,151897038.12676057,167474077.91549295,237796300.1549296,89479549.12676056,6317423.774647887,107882049.3943662,140918282.69014084,174071500.6056338,174615104.1690141,134761854.4084507,11090710
강남구,일원1동,745905857.6341463,615336296.3658537,130569561.26829268,143388812.8292683,102143295.7804878,105524853.51219513,122393149.36585364,141886184.87804878,84475615.09756097,46093946.17073171,23119554.97560976,60178564.41463415,235226035.0487805,145565299.2195122,212469930.65853655,69346473.31707317,3955348.8048780486,52474305.73170732,119810965.7804878,217203699.53658536,166236271.34146342,135861380.41463414,11230730
송파구,가락본동,726692802.4921875,559555489.421875,167137313.0703125,118147690.984375,114167401.625,99735896.234375,101647958.5625,125856542.015625,102261704.234375,64875608.8359375,31300559.5390625,71769320.9375,180743218.7578125,168215506.5,208842525.4375,65821671.3203125,1760667.3828125,50345721.3671875,127472747.1328125,141877901.4140625,160142335.3828125,165084248.9296875,11240650
성동구,성수1가2동,711674301.9753087,548859697.4814814,162814604.49382716,122570590.2962963,97682204.45679012,99112527.33333331,105725795.5308642,123768579.86419754,96452584.0617284,66362020.43209877,10768784.555555556,49089806.75308642,246001903.14814812,162579443.60493827,183863872.4938272,59370491.41975309,2665557.098765432,94809195.72839506,156207950.4691358,128352560.83950618,106340901.92592593,115408399.8765432,11040660
송파구,송파1동,709315050.5277778,541487014.9814814,167828035.5462963,107719749.7037037,106547552.4074074,103826461.8611111,104569090.78703704,118824160.22222222,108568981.3425926,59259054.2037037,15890356.064814815,79120621.96296297,183431038.85185185,160898460.8888889,205261804.3888889,64712768.37037037,3620461.685185185,91090622.92592593,163869434.19444445,126764280.25,132993488.82407407,124649963.06481482,11240610
중구,장충동,706071817.5588236,562800504.0294118,143271313.52941176,80438068.35294117,96781825.0,101285371.1764706,129122289.97058824,155172949.52941176,80828093.61764705,62443219.9117647,12315975.323529411,90608637.6764706,227857859.7941177,132665175.23529412,182103328.82352945,60520840.70588236,3459495.470588235,59055683.88235294,88262786.76470588,100129439.41176473,112586672.38235296,192048316.88235292,11020580
광진구,중곡1동,703578626.4117647,497503944.8529412,206074681.55882356,90852950.97058824,108314597.52941176,91060375.02941176,95904654.70588236,111371366.61764704,126216006.5,79858675.05882353,13005725.088235294,82992442.02941176,166065876.9117647,194047304.17647055,206956714.97058824,40510563.23529412,644059.1764705882,53736066.35294118,117740120.29411764,117152550.88235296,179570511.6470588,203130473.2941177,11050550
서대문구,남가좌1동,698516888.7777778,547035298.7222222,151481590.05555555,105087262.27777778,126925297.66666669,96906381.0,94977768.5,123138589.27777778,120863014.6111111,30618575.444444444,9897370.333333334,136226807.66666666,175726150.2222222,229383362.8333333,131607945.6111111,15675252.111111112,182107.66666666663,11641418.055555556,42810577.05555555,87066477.94444445,150913748.6111111,398445200.0555556,11130690
도봉구,창5동,696429934.6338028,547415949.3661972,149013985.26760563,113430315.1971831,122419608.38028169,91095893.63380282,101674246.73239435,118795885.4225352,102480533.87323944,46533451.3943662,16889005.436619718,100011269.71830986,173324197.6056338,166140635.30985916,191971595.3802817,48093231.18309859,4553393.788732395,53085728.14084507,104863854.33802816,160817202.8028169,168438412.87323943,186205364.8028169,11100630
동작구,대방동,693574736.4883721,530963977.0930232,162610759.39534885,115927563.72093023,115844190.36046512,91006399.19767442,92778606.09302326,115407217.72093023,109666532.6627907,52944226.73255814,15838425.837209305,69041841.06976745,152981482.6627907,154560214.30232558,238245798.44186047,62906974.174418606,3711300.697674419,58798650.01162791,110770786.6511628,195493224.74418604,164435314.93023255,122629209.86046512,11200680
금천구,독산3동,692470121.3777778,539250741.4666667,153219379.91111112,81229832.22222222,121933395.06666666,67421868.45555556,105915318.14444444,162750327.57777777,89644416.75555556,63574963.155555554,12447028.433333334,109116282.54444444,263282158.7777778,135326953.84444445,142211170.03333333,30086527.744444445,662726.6888888889,24147884.433333334,70556838.28888889,206020140.14444444,136283329.07777777,234113359.8888889,11180540
동작구,신대방2동,690179856.6851852,563784919.7592592,126394936.92592593,115808620.75925924,121476538.07407407,101895149.0925926,113872640.05555557,110731971.77777778,79206156.44444445,47188780.481481485,6479291.814814814,81404685.05555555,237001076.53703704,149493462.74074075,175003379.37037036,40797961.16666666,2099106.6296296297,59799376.925925925,129661316.37037036,133697054.81481482,131014410.55555557,137778416.03703704,11200700
강동구,길동,684221423.2097902,515764900.8671328,168456522.34265736,100428934.56643356,111738025.0979021,92683089.74125874,100688056.28671329,110226795.17482518,108763507.13286711,59693015.20979021,37821753.573426574,86665213.24475524,175148120.2097902,153706784.3846154,171672604.42657343,59206947.37062937,1488020.2167832167,46915324.52447552,106969813.72027972,129153199.74125874,154710132.43356642,206027165.82517484,11250740
영등포구,당산2동,684010560.8947369,542048777.3552631,141961783.53947368,108125924.06578948,111732212.86842103,96531227.78947368,100770843.40789472,124888569.2236842,98867357.71052632,43094425.828947365,15375068.263157897,63810247.69736842,169943540.68421054,118937914.96052632,231985259.11842105,83958530.17105263,2069646.6842105263,85424032.25,163237205.60526314,136427466.8026316,116455161.23684213,103634499.51315787,11190560
광진구,능동,682621773.6666666,525478216.6666667,157143557.0,112869480.08333331,106285328.91666669,79031319.5,75634013.0,151658075.16666666,109398931.16666669,47744625.833333336,3241923.583333333,12617352.0,111304106.58333331,129412068.75,338554494.9166667,87491827.83333333,564753.9166666666,31794137.166666668,97503267.5,106962792.66666669,369820266.0833333,51322205.75,11050590
강동구,고덕2동,676687349.25,520235159.9375,156452189.3125,113065599.3125,113713546.90625,87568836.1875,92743568.3125,113143609.21875,105734323.375,50717865.9375,7328665.5,95692318.5625,180850922.34375,156538778.1875,196122723.5625,40153941.09375,1665271.625,28466363.84375,106992564.03125,203505714.65625,144847122.125,172445659.46875,11250560
송파구,석촌동,676303304.2307693,538120209.3216783,138183094.9090909,109986332.0,106915945.51048952,112171138.92307691,85340406.18881118,123706386.6993007,87509208.62237762,50673886.28671329,18069921.622377623,61690921.132867135,173014667.2097902,186538120.48251748,177786411.5944056,59203262.18881119,2029672.4055944053,43505591.73426574,103174479.82517482,182190237.5314685,150092891.66433567,152119029.07692307,11240630
동대문구,전농1동,675807561.0326087,483183746.8586956,192623814.17391303,90937977.60869566,107353649.25,81620150.3478261,96859269.13043478,106412700.52173913,113965609.63043478,78658204.54347827,11996519.68478261,78521105.5,163931265.23913044,182559013.14130437,192388242.95652172,46411414.51086956,3032434.032608696,74534918.61956522,110484645.77173913,119338946.85869566,147340142.14130434,203254403.07608697,11060830
강동구,성내3동,674614984.8811882,506686284.9504951,167928699.93069306,101034095.55445544,114988615.22772278,92510468.44554456,89879316.78217822,108273788.94059406,102797660.72277229,65131039.20792079,12699076.782178218,71252597.52475247,166789018.6930693,163607353.17821783,212726701.019802,47540237.68316832,3131307.564356436,40273121.59405941,87146515.51485148,147965096.13861385,163668796.4950495,181892495.92079207,11250670
송파구,가락2동,664524323.38,554889688.46,109634634.92,110032910.9,116016404.92,103535005.74,102864549.3,122440817.6,78260030.74,31374604.18,11740380.8,76213775.88,193052128.48,182169753.4,161112682.68,40235602.14,2359781.72,26862256.44,98191558.76,193871348.44,158289946.16,150009282.38,11240670
은평구,갈현1동,654632125.5890411,467033574.60273975,187598550.98630136,94968167.71232876,96555599.71232876,81208327.75342466,84710274.21917808,109591205.20547946,113334319.0,74264231.98630136,64531372.91780822,52306761.87671233,109301294.71232876,114623664.8630137,199858473.0821918,114010558.1369863,9161135.438356165,114826269.50684932,133210875.43835616,116709588.36986302,132387713.28767124,127830710.6849315,11120550
성동구,용답동,652231292.5454545,497773256.6969697,154458035.84848484,101097585.27272728,102143908.06060606,93973243.21212122,94159580.0909091,106398940.06060606,94486886.15151516,59971149.696969695,23209413.666666668,78847768.0,150917554.36363637,123362071.33333331,211760653.87878788,64133831.30303031,1699991.4848484849,69142456.87878788,107522255.0909091,108423823.87878788,164642478.78787878,153283085.54545453,11040700
송파구,잠실4동,650785699.75,545293124.6666666,105492575.08333331,128322565.66666669,117720114.58333331,69871913.58333333,100655111.5,128723419.33333331,81854452.0,23638123.08333333,6584096.083333333,96658158.91666669,188134621.5,192057542.3333333,145070691.5,22280589.416666668,3145026.4166666665,30523400.416666668,93560307.58333331,199719301.3333333,139783732.91666666,181867191.91666663,11240750
도봉구,창4동,648116742.1764706,469419322.88235295,178697419.29411766,83574939.05882353,109013348.52941176,86366845.05882353,84511117.47058824,105953072.76470588,101867297.29411764,76830122.0,50093795.70588236,34291006.941176474,102165933.1764706,109491289.05882353,227017654.82352945,125057062.47058824,2652592.0588235296,63347702.52941176,100208200.94117647,114820744.29411764,157951166.88235295,173709887.94117647,11100620
성동구,왕십리도선동,647351993.3181819,525453599.52272725,121898393.79545456,116688257.22727272,87335246.61363636,112102433.29545456,89209636.81818181,120118025.5681818,79722266.43181819,42176127.36363637,41088716.18181818,103367748.45454544,102095268.3409091,108400997.0681818,203052903.52272728,89346359.75,1674904.9090909092,55844292.90909091,95710527.4318182,76902730.54545455,127359544.77272728,206294943.95454547,11040710
중랑구,신내2동,646231174.8666667,473644932.6,172586242.26666668,87384864.73333333,130321000.33333331,59891647.53333333,93299749.6,102747670.4,99308126.33333331,73278115.93333334,1546668.933333333,80124035.73333333,141955199.33333334,167845056.2,192887321.66666663,61872893.0,1903262.0,12189740.2,86443121.93333334,279307293.8,205542099.3333333,52528615.06666667,11070700
양천구,목3동,641748662.3623189,474715772.2608696,167032890.10144928,96832865.4057971,92295275.1594203,96489100.8115942,86557863.82608695,102540667.05797102,102479477.57971014,64553412.52173913,21777315.173913043,59840831.79710145,151186337.6231884,166428583.14492753,188494788.3333333,54020806.28985507,1885576.391304348,49667863.69565217,109238265.13043478,115429053.7826087,135001040.66666666,181051023.44927537,11150530
은평구,응암2동,641228959.9411764,485778124.3529412,155450835.5882353,101008504.35294116,102184022.35294116,92132000.70588236,85131927.29411764,105321669.64705884,88345785.23529412,67105050.35294118,13239699.294117646,86440244.47058824,136903071.29411766,163929528.82352942,194569416.2352941,46146999.823529415,429660.5294117647,13555040.647058824,67501957.64705883,162747543.11764705,144447240.70588234,185298174.2941177,11120600
중랑구,상봉2동,641109355.6375,446661022.2625,194448333.375,81997880.8625,86112053.8,85633821.6,81411926.6375,111505339.3625,117601144.6375,76847188.7375,59468656.5,45888478.825,110220690.675,102965539.2125,209672851.825,112893138.6,4309236.575,112967867.425,171351496.6375,106680486.0,107032299.3375,122669369.9875,11070600
도봉구,도봉1동,637927673.779661,394523792.7627119,243403881.01694915,72056455.37288135,75367415.45762712,81494116.3220339,84450712.6779661,81155092.9322034,119613845.47457626,123790035.54237288,14275847.13559322,51147092.54237288,171576266.8983051,202467767.8474576,161399914.22033897,37060785.13559322,1105192.6610169492,22170576.08474576,53929020.69491526,88351341.0677966,171210384.2542373,282891656.7627119,11100640
강서구,화곡6동,633964948.1578947,461058587.9649123,172906360.1929825,90367745.49122807,98612631.98245616,87119383.8245614,86373336.96491228,98585489.7017544,101306064.49122807,71600295.70175439,75031212.92982456,54910488.85964912,116033158.14035088,93277011.8245614,183211298.1929825,111501778.21052632,2534030.543859649,72755686.21052632,133942232.26315787,123409161.80701756,122982012.5263158,125039382.3508772,11160610
양천구,신월6동,633242379.7692307,506161048.7307692,127081331.03846154,113696832.96153846,107991091.65384616,83865005.5,88381472.73076923,112226645.8846154,95158878.1153846,31922452.923076924,2182668.076923077,104995849.92307691,179931038.15384614,183867832.07692307,148006978.30769232,14258013.23076923,1439498.6153846155,21954966.69230769,84162225.3076923,134637499.3846154,146221218.6153846,235323529.6153846,11150620
성동구,행당1동,631784009.1686747,486345863.20481926,145438145.96385542,99782446.30120482,100970515.84337348,81905395.79518072,92275813.9879518,111411691.27710845,96277061.92771085,49161084.03614458,17674779.46987952,59254694.927710846,150514312.25301206,135809934.78313252,203101113.8433735,65429173.89156626,6081791.626506024,101015366.45783132,116421130.96385542,106122475.08433735,120140322.39759035,107463913.56626506,11040560
동작구,상도3동,628802993.1463414,488456089.14634144,140346904.0,104321479.41463415,111557250.82926828,83683079.75609756,81889870.43902439,107004408.70731708,98386742.41463415,41960161.585365854,10459898.951219512,81749447.95121951,157147142.90243903,183309095.4390244,163581753.0487805,32555654.85365854,2083948.3658536584,54799095.46341463,90094262.07317074,114141052.90243904,142818477.5609756,212925029.0487805,11200550
서대문구,홍제1동,625749868.6666666,490523730.0,135226138.66666666,107734550.23529412,104363296.74509804,84319018.90196079,86937059.21568628,107169804.9019608,97966053.47058824,37260085.19607844,17553420.0,83869101.15686275,158156453.60784313,160184910.52941176,162648278.3137255,43337705.058823526,4249017.05882353,53627915.1372549,103187065.74509804,124646828.88235296,149044054.6470588,173884427.19607842,11130620
광진구,구의1동,602853202.8380952,464114992.2285714,138738210.6095238,96669076.56190476,95651918.4952381,84275370.99047619,89251805.46666667,98266820.71428572,92499335.4095238,46238875.2,32452956.123809524,70620516.05714285,139188745.47619048,111021446.63809524,175696318.91428572,73873219.62857144,1917215.9523809524,65518534.15238095,115227037.24761903,112240671.41904762,131591359.70476192,128823203.8190476,11050600
성북구,삼선동,602335182.3061224,472039707.4489796,130295474.85714284,105187927.8979592,99381787.74489796,80810376.20408164,84741999.87755102,101917615.7244898,87078817.09183674,43216657.76530612,9599591.36734694,73344447.2244898,157984446.40816328,144855662.7857143,175292512.57142857,41258521.9489796,2559586.5306122447,54760320.89795918,88364923.3265306,122701820.18367349,139204304.62244898,169090241.92857143,11080820
양천구,신정7동,596977864.5,443514585.0,153463279.5,74665727.5,177243185.0,67588892.5,53648961.0,70367819.0,101080653.5,52382626.0,0.0,27174274.5,143245930.0,211350850.0,203853237.5,11353572.5,91736.5,2832476.5,14032296.0,49119320.0,66289646.5,313695455.0,11150700
성동구,사근동,586747869.44,423762902.24,162984967.2,73113979.48,86676638.32,81602089.96,84330699.44,98039495.04,91685621.28,71299345.92,66882305.8,19971386.6,92815412.64,65686782.92,208674755.0,132717226.48,38704662.28,261146112.12,105335054.36,48083777.04,56692645.16,16741173.76,11040550
동작구,사당1동,584049171.826087,421560255.5362319,162488916.28985506,69705316.26086956,87116239.73913044,79029699.53623189,83366552.49275362,102342447.50724638,106336900.47826087,56152015.8115942,27066938.623188406,29837113.1884058,73429840.0289855,94824553.11594205,226232467.10144928,132658259.76811594,1893823.9855072463,101465024.14492752,146015794.07246378,81026983.94202898,94603983.05797102,111996929.05797102,11200630
마포구,망원1동,580956649.0581396,432016232.0348837,148940417.02325585,85847500.59302326,92788321.4767442,73430364.05813953,79697429.26744185,100252616.63953488,92584032.37209302,56356384.65116279,18258690.627906974,63839334.488372095,135037900.3255814,141932728.44186047,171725494.39534885,50162500.77906977,2357419.255813953,83260698.72093023,137959941.25581396,107159430.68604653,114070707.54651164,108955237.08139534,11140690
강서구,화곡1동,580775739.9704142,425210288.93491125,155565451.03550297,85865119.58579881,92732960.17159764,76216578.60946746,75868157.2366864,94527473.33136097,96436805.0,59128646.03550296,56781929.13017751,62623750.65680473,107176186.66272189,110733538.3964497,160943285.42011833,82517049.70414202,2359602.5147929,77855599.83431953,128499260.88757396,124790946.7337278,115517735.21893492,120198906.4556213,11160730
도봉구,창1동,566933076.475,434924954.55,132008121.925,92679864.6,99610658.9,70668435.0,78172960.125,93793035.925,88422193.1,43585928.825,16738677.45,77434504.375,127671993.825,129034499.775,164277448.95,51775952.1,4072777.25,61309163.95,93937322.85,108202466.975,146742357.6,147967898.25,11100590
도봉구,쌍문3동,565261574.9615384,441367414.6538461,123894160.3076923,88516416.59615384,86306702.46153846,74990748.63461539,99890966.3653846,91662580.59615384,89552967.0576923,34341193.25,15251444.25,98392108.6923077,118844740.01923075,152531986.05769232,144924643.48076922,35316652.461538464,1591308.5576923075,34805340.942307696,70514941.38461539,93912857.03846154,153355229.53846154,159122329.57692307,11100530
관악구,남현동,561019356.4782609,435684876.8260869,125334479.6521739,91352057.6521739,91483341.2173913,77571275.39130434,74825363.73913044,100452838.82608695,89270355.82608695,36064123.82608695,12600910.826086955,64841375.13043478,152718122.86956522,128366965.2173913,169219568.4347826,33272414.0,1299929.652173913,53475493.0,109369836.69565216,105417646.5652174,107003357.82608695,161208038.86956522,11210630
동대문구,회기동,554303457.862745,430243578.8235294,124059879.03921568,88049876.64705883,88827025.94117647,82072836.0,85261327.49019608,86032512.74509804,75055655.03921568,49004224.0,29955000.50980392,51673595.76470588,135357016.21568626,93734818.56862745,168891964.92156863,74691061.88235295,10569731.62745098,168514205.88235295,93384325.15686277,72890295.41176471,99468528.78431372,67278173.05882353,11060710
중랑구,면목본동,553548855.6179775,406029975.3707865,147518880.247191,79227235.37078652,84436398.1011236,68764689.83146067,76491453.25842696,97110198.80898876,86551927.69662921,60966952.5505618,18882002.04494382,70790663.08988763,115207800.21348314,132163666.1011236,171942955.8539326,44561768.31460674,2356650.595505618,37698468.56179775,75283955.03370787,75313256.25842696,137252601.6516854,211600441.1460674,11070710
