"동별","산업대분류별","구분별","항목","단위","2023 년",
"노량진1동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","6",
"노량진1동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","197",
"노량진1동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","64",
"노량진1동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","124",
"노량진1동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","145",
"사당2동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2231",
"사당2동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","941",
"사당2동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","3015",
"사당2동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","3327",
"사당2동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"사당2동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"사당2동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","63",
"사당2동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","5",
"사당2동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"사당2동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","71",
"사당2동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","595",
"사당2동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","128",
"사당2동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","424",
"사당2동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","76",
"사당2동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","12",
"사당2동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","163",
"사당2동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","109",
"사당2동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","51",
"사당2동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","3",
"사당2동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","122",
"사당2동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","100",
"사당2동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","94",
"사당2동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","215",
"관악구","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","37689",
"관악구","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","13653",
"관악구","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","66494",
"관악구","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","60431",
"관악구","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"관악구","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"관악구","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1548",
"관악구","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","19",
"관악구","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","16",
"관악구","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2125",
"관악구","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","9128",
"관악구","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","4699",
"관악구","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","5888",
"관악구","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1472",
"관악구","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","228",
"관악구","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2375",
"관악구","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1614",
"관악구","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","813",
"관악구","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","48",
"관악구","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1659",
"관악구","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1249",
"관악구","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1273",
"관악구","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","3532",
"보라매동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1988",
"보라매동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","720",
"보라매동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","3791",
"보라매동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","3582",
"보라매동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"보라매동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"보라매동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","78",
"보라매동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"보라매동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"보라매동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","114",
"보라매동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","690",
"보라매동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","189",
"보라매동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","277",
"보라매동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","56",
"보라매동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","12",
"보라매동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","98",
"보라매동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","73",
"보라매동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","40",
"보라매동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"보라매동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","71",
"보라매동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","61",
"보라매동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","46",
"보라매동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","181",
"청림동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","771",
"청림동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","330",
"청림동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","750",
"청림동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","819",
"청림동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"청림동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"청림동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","28",
"청림동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"청림동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"청림동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","41",
"청림동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","187",
"청림동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","89",
"청림동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","77",
"청림동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","48",
"청림동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","9",
"청림동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","38",
"청림동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","29",
"청림동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","14",
"청림동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"청림동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","73",
"청림동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","32",
"청림동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","27",
"청림동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","78",
"행운동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2108",
"행운동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","893",
"행운동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","3338",
"행운동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","3448",
"행운동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"행운동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"행운동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","67",
"행운동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"행운동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"행운동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","76",
"행운동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","520",
"행운동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","175",
"행운동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","312",
"행운동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","108",
"행운동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","20",
"행운동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","159",
"행운동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","103",
"행운동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","44",
"행운동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"행운동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","121",
"행운동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","84",
"행운동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","76",
"행운동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","240",
"낙성대동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2033",
"낙성대동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","649",
"낙성대동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","5019",
"낙성대동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","3821",
"낙성대동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"낙성대동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"낙성대동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","68",
"낙성대동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"낙성대동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"낙성대동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","50",
"낙성대동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","354",
"낙성대동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","242",
"낙성대동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","561",
"낙성대동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","92",
"낙성대동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","20",
"낙성대동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","150",
"낙성대동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","104",
"낙성대동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","29",
"낙성대동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"낙성대동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","50",
"낙성대동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","74",
"낙성대동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","78",
"낙성대동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","159",
"중앙동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1667",
"중앙동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","656",
"중앙동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","2500",
"중앙동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","2715",
"중앙동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"중앙동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"중앙동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","56",
"중앙동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"중앙동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"중앙동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","229",
"중앙동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","429",
"중앙동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","104",
"중앙동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","232",
"중앙동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","64",
"중앙동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","14",
"중앙동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","118",
"중앙동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","67",
"중앙동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","16",
"중앙동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"중앙동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","59",
"중앙동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","79",
"중앙동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","43",
"중앙동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","154",
"인헌동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1593",
"인헌동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","576",
"인헌동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","2251",
"인헌동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","2362",
"인헌동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"인헌동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"인헌동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","122",
"인헌동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"인헌동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"인헌동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","76",
"인헌동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","375",
"인헌동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","165",
"인헌동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","221",
"인헌동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","60",
"인헌동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","16",
"인헌동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","110",
"인헌동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","70",
"인헌동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","25",
"인헌동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"인헌동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","80",
"인헌동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","63",
"인헌동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","58",
"인헌동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","148",
"남현동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1535",
"남현동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","563",
"남현동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","4050",
"남현동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","2701",
"남현동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"남현동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"남현동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","35",
"남현동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"남현동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"남현동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","210",
"남현동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","324",
"남현동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","100",
"남현동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","234",
"남현동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","91",
"남현동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","15",
"남현동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","93",
"남현동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","85",
"남현동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","39",
"남현동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","6",
"남현동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","67",
"남현동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","55",
"남현동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","58",
"남현동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","123",
"서원동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1901",
"서원동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","738",
"서원동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","3804",
"서원동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","4554",
"서원동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"서원동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"서원동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","21",
"서원동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"서원동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"서원동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","70",
"서원동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","530",
"서원동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","131",
"서원동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","412",
"서원동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","65",
"서원동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","9",
"서원동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","120",
"서원동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","89",
"서원동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","53",
"서원동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"서원동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","68",
"서원동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","64",
"서원동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","99",
"서원동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","166",
"신원동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1199",
"신원동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","482",
"신원동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","1285",
"신원동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","1428",
"신원동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"신원동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"신원동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","55",
"신원동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"신원동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"신원동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","69",
"신원동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","334",
"신원동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","109",
"신원동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","192",
"신원동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","52",
"신원동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","4",
"신원동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","68",
"신원동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","57",
"신원동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","21",
"신원동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"신원동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","45",
"신원동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","33",
"신원동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","33",
"신원동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","124",
"서림동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1558",
"서림동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","447",
"서림동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","1966",
"서림동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","1258",
"서림동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"서림동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"서림동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","52",
"서림동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"서림동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"서림동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","65",
"서림동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","359",
"서림동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","377",
"서림동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","220",
"서림동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","65",
